,买家,评价内容,图片,时间,客服回复,商品抬头,价格,追加评论,追加评论时间
0,芈西西,"好评模板，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物质量很好，希望更多的朋友信赖．店主态度特好，我会再次光顾的．可不可以再便宜点．我带朋友来你家买。不好意思评价晚了，非常好的店家，东西很欢！买来这个是送人的她很喜欢卖家的贴心让我感到很温暖。很热情的卖家，下次还来希望下次还有机会合作祝你生意兴隆质量非常好真出乎我的意料包装非常仔细非常感谢。祝生意兴隆！！",[],[2019-02-27 06:19:17],[解释] 亲的笑容摇曳，成为我命途中美丽的点缀。亲的一个转身，与我们相遇。KGC愿用真心温暖亲，让亲感受到我们的用心。亲的光顾与信赖是我们最大的欣慰，希望KGC能给亲的生活带来更多快乐与满足，我们也会继续努力为亲提供优质的服务与产品，欢迎亲时刻关注KGC店铺微淘~,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,小鸳芊芊,宝贝不错，父母很喜欢哦，天气不好的时候可以在家锻炼啦,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01NLSW111WliyCdkmjd_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01JBkkcb1WliyEXmj8G_!!0-rate.jpg_400x400.jpg""]",[2019-02-26 19:07:53],[解释] 一次点击，你我相遇；一个好评，你我相知；KGC愿用每一次真诚的服务换取亲的信任，用每一张温暖的笑脸给亲送上祝福。这一句简单的好评，给了我们最大的鼓励，也让我们的执着有了意义。优质生活，品质服务，都有KGC相伴左右。,【开新价】KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,[追加评论] 宝贝噪音不大，使用方法简单，妈妈一上手就学会了，大小也刚刚合适，特别谢谢客服欢欢，耐心又热情??,[确认收货后 0 天追加评论]
0,罗雅敏l,此用户没有填写评价。,[],[2019-02-26 18:27:38],,【开新价】KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
0,cathy198396,买的第二台了，机器质量好，声音不大，按摩力度也不错，客服都很好尤其糖糖，售后技术人员也很好，唯独物流搬运两次都有令人不太满意的地方，总体很不错，推荐,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01WKeyUT1FrMNLkdrA9_!!0-rate.jpg_400x400.jpg""]",[2019-02-26 17:13:21],[解释] 亲亲，您好，由于第三方物流造成的时间耽误，我们感同身受。请您放心，KGC承诺所有问题都将在第一时间积极处理！日后也定会加强对物流的监督，优化服务！亲的每一句好评都是给我们最大的鼓励，KGC愿以真诚的服务理念与优质的产品品质，让亲感受我们的认真和努力。KGC为亲的选择感到高兴。如果亲在产品的使用过程中有任何问题，欢迎随时与我们联系，KGC愿竭诚为亲服务，成为亲生活上的好伙伴~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 很棒！！！,[确认收货后 4 天追加评论]
0,林珂馨,购买跑步机之前比较了好多款，闲鱼上也比较了价格，觉得还是正品旗舰店买的，放心些，客服也很细心，非常感谢，物有所值，就是我喜欢的这款,"[""https://img.alicdn.com/imgextra/i4/0/O1CN013QsNqD2LpsyLVIOJk_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01956RKI2LpsyLuvX9J_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01wf2pDf2LpsyNxgBJa_!!0-rate.jpg_400x400.jpg""]",[2019-02-26 13:31:48],[解释] 需要一场明媚的阳光，这一天才变得美好。有时候，一份远寄而来的惊喜更是能带给您别样的快乐与满足，这份美好的心情，从您有传递到了我们，生活就是这样，感动于您，感动于我，谢谢您对KGC的喜爱，您的满意就是我们最大的动力！,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,小鱼02056,这是一个好评模版，不要看了下面都是废话。因为本姑娘很懒不想每个宝贝都写好评 所以才模仿网友的 好评模版 但是这个宝贝不管是质量 款式还是性价比 都是本姑娘喜欢的 如果是不喜欢的那本姑娘就会很生气 然后这个模版就变成了各种喋喋不休的吐槽 自然就不会撒下这个好评给各位淘友一个参考 本宝贝还是极好的,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01nlYnv01lI9dUDPXJu_!!0-rate.jpg_400x400.jpg""]",[2019-02-26 12:09:32],[解释] 当您轻轻的敲下对我们支持的话语时，咱们的每个客服心中都有万分的感动，更多的想法则是“要做的更加好，让亲买的放心，服务到心，让亲用的更开心”，亲亲有任何疑问，欢迎咨询咱家客服哦~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,xukangtian1985,尚未使用，用后详细评价，给客服点赞,[],[2019-02-26 11:43:32],[解释] 感谢亲亲的及时评价，看到您给予我们如此高的评价，说明已经得到您的肯定，这是我们最欣慰的事，我们会用精良的品质和方便优质的售后服务来感谢亲对我们KGC的喜爱和信任。祝您生活愉快,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,tb575185981,不错不错，大小合适，物流也行,"[""https://img.alicdn.com/imgextra/i1/2/O1CN01aJtIGL22hClZ8MhCx_!!2-rate.png_400x400.jpg""]",[2019-02-26 10:28:17],[解释] 感谢亲对KGC的认可，您的信赖是我们无穷的动力，我们会不断改善产品与服务，努力做到最好！如果您在使用过程中有任何问题或建议，请随时与我们联系，我们会最大限度的帮您处理妥善。期待您的再次光临，祝您生活愉快，健康好运！,KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,[追加评论] 可以,[确认收货后 0 天追加评论]
0,tangyuan5201666888,此用户没有填写评价。,[],[2019-02-25 15:59:52],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,李太白lxl,此用户没有填写评价。,[],[2019-02-25 14:39:07],,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,李太白lxl,此用户没有填写评价。,[],[2019-02-25 14:39:07],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,xuzhi3701188,此用户没有填写评价。,[],[2019-02-25 11:46:11],,【开新价】KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,大美乐子5,机器是根不错的，就是物流挺不好，建议换家物流！客服糖糖服务很好！总体满意，家里已经买三台了！,"[""https://img.alicdn.com/imgextra/i1/0/O1CN011zuK7M2Hzj1AUhhI7_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01J6PZV92Hzj1Cfl3xw_!!0-rate.jpg_400x400.jpg""]",[2019-02-25 10:01:06],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,杨明555682,此用户没有填写评价。,[],[2019-02-25 09:54:59],,【开新价】KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
0,彭馨慧21,此用户没有填写评价。,[],[2019-02-25 09:50:09],,【开新价】KGC/卡杰诗能量舱按摩椅家用全自动全身热敷气囊太空舱电动按摩椅,58000.0,,
0,雨中的浪漫_蓝,有一个扶手不是很灵活，要用力到一个地方才能固定住，不然一直都是活动的,[],[2019-02-25 01:26:11],,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,相遇那天0,我哥哥家买的也是这个牌子，性价比不错，累了躺一躺，关键过年也发货，买得急，但是也就两天就到货了，好评，特意试用了大半个月才来评价，五星，好评,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01ZtFybU2DiXhC3bDyE_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN015y1N2F2DiXhC3bMI1_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN0107lDJp2DiXhE8lmBE_!!0-rate.jpg_400x400.jpg""]",[2019-02-24 21:52:49],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,w824140111,按摩椅质量很好，效果很满意，客服服务很周到，还会再来光顾,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01iXXInD1tbrbYOTAAF_!!0-rate.jpg_400x400.jpg""]",[2019-02-24 14:46:00],[解释] 亲简单的话语，入心的是欣喜，是吉言，是执着难免。是您让kgc在前进的道路上一往无前的动力，您的好评赐予KGC无限的正能量，KGC会不断的改进自己，完善自己，带给亲们更好的服务品质和更好的产品(*^__^*),KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
0,霜的凋零,给老人买的，装在家里逼格慢慢，门不够大，师傅专门拆装进屋，家里没人，先照个样子??,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01q9ZWz61pXxljGXysX_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01LuYmTZ1pXxljP6TQO_!!0-rate.jpg_400x400.jpg""]",[2019-02-24 12:31:45],[解释] 当您轻轻的敲下对我们支持的话语时，咱们的每个客服心中都有万分的感动，更多的想法则是“要做的更加好，让亲买的放心，服务到心，让亲用的更开心”，亲亲有任何疑问，欢迎咨询咱家客服哦~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 表扬客服诗诗，给我耐心知道，态度超好！,[确认收货后 0 天追加评论]
0,t_1480322677632_0163,宝贝巳收到，其一.真心感谢舒宁快递员帮忙搬上楼摆好了才走。其二.各种按摩手法都非常好，气囊力度非常舒适。之前我去商场用扫码付按摩椅，使用了几个牌子的按摩椅各有不同，有的按摩生硬。实体店我也去体验一下，好用价格大贵，决定网购。网购之前怕假货，怕质量差，相信想买的朋友和我一样有同样的想法。别多虑了，朋友赶紧下手吧！物起所值，必须五星好评！！,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01fzYf591h3GIBadkCC_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01B2ORXx1h3GIDy9tD0_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01nKa7bo1h3GIEkWOVw_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01VucZFQ1h3GIGNcc9L_!!0-rate.jpg_400x400.jpg""]",[2019-02-24 10:34:01],[解释] 需要一场明媚的阳光，这一天才变得美好。有时候，一份远寄而来的惊喜更是能带给您别样的快乐与满足，这份美好的心情，从您有传递到了我们，生活就是这样，感动于您，感动于我，谢谢您对KGC的喜爱，您的满意就是我们最大的动力！,【开新价】KGC/卡杰诗时光机智能按摩椅家用全身全自动太空舱多功能沙发椅,25800.0,,
0,爱依依201306,此用户没有填写评价。,[],[2019-02-24 10:18:13],,【开新价】KGC/卡杰诗星月按摩椅家用全自动全身揉捏太空舱多功能电动沙发椅,52800.0,,
0,moamy11,特意用了几天才来评价的，真的超级好用了。,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01On9hgf1xPjZvO0nU8_!!0-rate.jpg_400x400.jpg""]",[2019-02-23 19:06:01],[解释] 我们会以百分百的质量，百分百的态度，让亲亲感受最贴心的购物体验。以超一流的性价比回馈亲亲的关爱和支持。愿亲幸福快乐每一天！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,痞子咚咚,此用户没有填写评价。,[],[2019-02-23 18:56:37],,KGC/卡杰诗按摩椅专用防尘套-大号,99.0,,
0,乐乐乐乐0526,按摩椅的颜色和舒适度都很满意。和家里的风格也很搭。总体来说值得推荐。客服夏菲服务也很好。期待下一次的愉快购物体验。,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01YIdLJJ1mi5gAgsfQU_!!0-rate.jpg_400x400.jpg""]",[2019-02-23 18:29:51],[解释] 夏菲好开心~~被亲亲表扬了呢！全心、用心服务每一位客户是我们的职责，非常感谢亲的肯定和选择。亲，报装和售后电话都是400-676-0010哦，在使用中有任何疑问也可以随时联系我们在线客服哈，祝亲生活愉快~~~~！,【开新价】KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,tb663749_2013,使用一段时间后才来评价的 老婆说很好用 效果挺不错,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01LmGwxU1N6CWFUNkuX_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01WJWbVT1N6CWHGIfZP_!!0-rate.jpg_400x400.jpg""]",[2019-02-23 17:08:14],[解释] 日益累积的努力终能被看到，脱颖而出也并不是没有理由，KGC好产品、好服务，经得起时间考验，任何问题交给我们，定不负所望！谢谢亲一直以来支持和信任，祝您生活愉快~~,KGC/卡杰诗K3豪华按摩椅家用全自动太空舱全身多功能电动沙发椅,12000.0,,
0,leo_ph,此用户没有填写评价。,[],[2019-02-23 14:33:31],,【开新价】KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,mxm19761976,按摩椅外观很漂亮，操作简单易上手，非常不错，但是送货的态度太差，说半小时到，结果等了三个半小时，货到后不肯当面拆包装，打了客服电话，好不容易拆了包装，又不肯把按摩椅搬到位，结果我叫了小区物业来帮忙才把椅子从包装箱里抬出，搬到位。希望今后你们公司在送货上门的服务上有所改进。客服夏菲和欢欢的服务很好,[],[2019-02-23 13:40:38],[解释] 亲亲，您好，抱歉由于第三方物流对您造成的不便，我们也身同感受。您放心，我们以后一定会加强对物流的监督，募求能做到像多啦A梦的任意门，时空穿梭就送到亲的手上，祝亲亲使用愉快！如有需要，可以随时与我们联系，客服的锅锅美眉们乐意为您服务哦~,【开新价】KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 操作简便，外观时尚，按摩舒适,[确认收货后 0 天追加评论]
0,a王冲a,很满意，东西不错质量好，发货也快,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01a8bffY1Y9N26tfkhe_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01pHEpDU1Y9N28lSeDC_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01pDYQQB1Y9N2A6ASIn_!!0-rate.jpg_400x400.jpg""]",[2019-02-23 13:03:56],[解释] 更专业的服务只为给亲带来更好的消费体验！在使用中有任何问题可随时咨询在线客服，也可拨打售后电话4006760010！平日请留意按摩椅的保养哦！ 在不使用的时间里，记得拔掉电源开关，这样能延长按摩椅寿命哦。祝您生活愉快，健康常伴！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 很好看的颜色，功能齐全,[确认收货后 1 天追加评论]
0,qq794319735,此用户没有填写评价。,[],[2019-02-23 11:43:37],,【开新价】KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
